Itm_Code,Month,Function_Description,Opn_Qty,Seq_No,Sal_Qty,Pur_Qty,Bal_Qty
GAB14010 ,1,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,2,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,3,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,4,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,5,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,6,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,7,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,8,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,9,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,10,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,11,SHOCK ABSORBER,0,2,0,0,0
GAB14010 ,12,SHOCK ABSORBER,0,2,0,0,0
GAB14017 ,1,SHOCK ABSORBER,0,3,0,50,50
GAB14017 ,2,SHOCK ABSORBER,0,3,0,0,50
GAB14017 ,3,SHOCK ABSORBER,0,3,3,0,47
GAB14017 ,4,SHOCK ABSORBER,0,3,0,40,87
GAB14017 ,5,SHOCK ABSORBER,0,3,2,0,85
GAB14017 ,6,SHOCK ABSORBER,0,3,1,10,94
GAB14017 ,7,SHOCK ABSORBER,0,3,1,50,43
GAB14017 ,8,SHOCK ABSORBER,0,3,0,0,43
GAB14017 ,9,SHOCK ABSORBER,0,3,2,0,41
GAB14017 ,10,SHOCK ABSORBER,0,3,3,0,38
GAB14017 ,11,SHOCK ABSORBER,0,3,2,0,36
GAB14017 ,12,SHOCK ABSORBER,0,3,12,0,24
GAB14040 ,1,SHOCK ABSORBER,12,4,1,0,11
GAB14040 ,2,SHOCK ABSORBER,12,4,1,0,10
GAB14040 ,3,SHOCK ABSORBER,12,4,0,0,10
GAB14040 ,4,SHOCK ABSORBER,12,4,2,0,8
GAB14040 ,5,SHOCK ABSORBER,12,4,1,0,7
GAB14040 ,6,SHOCK ABSORBER,12,4,1,0,6
GAB14040 ,7,SHOCK ABSORBER,12,4,1,0,5
GAB14040 ,8,SHOCK ABSORBER,12,4,1,0,4
GAB14040 ,9,SHOCK ABSORBER,12,4,1,0,3
GAB14040 ,10,SHOCK ABSORBER,12,4,0,20,23
GAB14040 ,11,SHOCK ABSORBER,12,4,1,0,22
GAB14040 ,12,SHOCK ABSORBER,12,4,1,0,21
GAB14074 ,1,SHOCK ABSORBER,0,5,0,5,5
GAB14074 ,2,SHOCK ABSORBER,0,5,1,0,4
GAB14074 ,3,SHOCK ABSORBER,0,5,0,0,4
GAB14074 ,4,SHOCK ABSORBER,0,5,0,5,9
GAB14074 ,5,SHOCK ABSORBER,0,5,0,0,9
GAB14074 ,6,SHOCK ABSORBER,0,5,1,0,8
GAB14074 ,7,SHOCK ABSORBER,0,5,0,0,8
GAB14074 ,8,SHOCK ABSORBER,0,5,1,0,7
GAB14074 ,9,SHOCK ABSORBER,0,5,1,0,6
GAB14074 ,10,SHOCK ABSORBER,0,5,3,0,3
GAB14074 ,11,SHOCK ABSORBER,0,5,2,0,1
GAB14074 ,12,SHOCK ABSORBER,0,5,0,0,1
GAB14075 ,1,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,2,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,3,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,4,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,5,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,6,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,7,SHOCK ABSORBER,0,6,1,1,0
GAB14075 ,8,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,9,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,10,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,11,SHOCK ABSORBER,0,6,0,0,0
GAB14075 ,12,SHOCK ABSORBER,0,6,0,0,0
GAB32041 ,1,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,2,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,3,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,4,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,5,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,6,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,7,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,8,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,9,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,10,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,11,SHOCK ABSORBER,0,7,0,0,0
GAB32041 ,12,SHOCK ABSORBER,0,7,0,0,0
GAB341240 ,1,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,2,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,3,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,4,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,5,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,6,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,7,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,8,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,9,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,10,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,11,SHOCK ABSORBER,0,8,0,0,0
GAB341240 ,12,SHOCK ABSORBER,0,8,0,0,0
GAB42082 ,1,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,2,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,3,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,4,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,5,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,6,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,7,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,8,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,9,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,10,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,11,SHOCK ABSORBER,2,9,0,0,0
GAB42082 ,12,SHOCK ABSORBER,2,9,0,0,0
GAB43167 ,1,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,2,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,3,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,4,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,5,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,6,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,7,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,8,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,9,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,10,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,11,SHOCK ABOSRBER,0,10,0,0,0
GAB43167 ,12,SHOCK ABOSRBER,0,10,0,0,0
GAB51718 ,1,SHOCK ABSORBER,65,11,11,0,54
GAB51718 ,2,SHOCK ABSORBER,65,11,2,0,52
GAB51718 ,3,SHOCK ABSORBER,65,11,2,0,50
GAB51718 ,4,SHOCK ABSORBER,65,11,4,0,46
GAB51718 ,5,SHOCK ABSORBER,65,11,2,0,44
GAB51718 ,6,SHOCK ABSORBER,65,11,2,0,42
GAB51718 ,7,SHOCK ABSORBER,65,11,4,0,38
GAB51718 ,8,SHOCK ABSORBER,65,11,4,0,34
GAB51718 ,9,SHOCK ABSORBER,65,11,2,0,32
GAB51718 ,10,SHOCK ABSORBER,65,11,4,0,28
GAB51718 ,11,SHOCK ABSORBER,65,11,5,0,23
GAB51718 ,12,SHOCK ABSORBER,65,11,2,0,21
GAB51719 ,1,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,2,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,3,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,4,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,5,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,6,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,7,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,8,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,9,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,10,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,11,SHOCK ABSORBER,0,12,0,0,0
GAB51719 ,12,SHOCK ABSORBER,0,12,0,0,0
GAB51720 ,1,SHOCK ABSORBER,54,13,8,0,46
GAB51720 ,2,SHOCK ABSORBER,54,13,0,60,106
GAB51720 ,3,SHOCK ABSORBER,54,13,2,0,104
GAB51720 ,4,SHOCK ABSORBER,54,13,4,0,100
GAB51720 ,5,SHOCK ABSORBER,54,13,0,0,100
GAB51720 ,6,SHOCK ABSORBER,54,13,0,0,100
GAB51720 ,7,SHOCK ABSORBER,54,13,0,0,100
GAB51720 ,8,SHOCK ABSORBER,54,13,0,0,100
